AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2016-08-11 08:47:59.813713	362	12228	-10972	6	1	-24	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.829921	308	12224	-11238	20	-2	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.842240	386	12284	-11014	5	5	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.858590	332	12200	-11072	10	3	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.870930	360	12236	-10924	3	1	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.887229	282	12250	-11198	20	-3	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.899844	358	12218	-11010	8	3	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.915941	330	12254	-10990	8	1	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.928474	336	12210	-11234	21	-2	-24	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.944629	358	12206	-11052	5	4	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.957003	374	12242	-11054	10	3	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.969494	352	12240	-10968	4	1	-24	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.985657	308	12224	-11310	20	-3	-27	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:47:59.998147	314	12220	-10956	7	4	-25	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.014361	366	12238	-11028	7	0	-24	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.026695	340	12222	-11224	20	-2	-26	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.043153	2808	8012	-18240	-495	-533	292	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.059499	-424	7306	-17280	-858	897	-617	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.075718	-662	13810	-2666	118	1116	-1791	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.092076	2568	15966	-5900	-2085	63	-609	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.108474	-3296	10838	-11036	-1242	-290	-540	0	0	0	0.40	0.92	-0.02	-0.01
2016-08-11 08:48:00.124809	-1966	14550	-10676	-316	315	-662	0	0	0	0.40	-1.63	0.47	1.48
2016-08-11 08:48:00.129001	FIFO overflow!
2016-08-11 08:48:00.141463	484	14552	-7056	403	17	100	0	0	0	0.43	0.90	0.01	-0.01
2016-08-11 08:48:00.157651	1438	14992	-9918	67	-168	400	0	0	0	0.43	0.90	0.01	-0.01
2016-08-11 08:48:00.170265	-384	10950	-10410	-38	-97	91	0	0	0	0.43	0.90	0.01	-0.01
2016-08-11 08:48:00.186366	-116	12384	-9438	779	-94	6	0	0	0	0.43	0.90	0.01	-0.01
2016-08-11 08:48:00.202786	2170	-4466	-6620	778	703	614	0	0	0	0.43	0.90	0.01	-0.01
2016-08-11 08:48:00.215226	842	31504	-12774	6402	1932	806	0	0	0	0.42	0.91	0.01	-0.01
2016-08-11 08:48:00.231648	-2926	4262	-13274	-138	-1512	793	0	0	0	0.42	0.91	0.01	-0.01
2016-08-11 08:48:00.247845	2228	14404	-13524	-1349	583	-1127	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.264272	-1120	11228	-10536	-489	-568	-440	0	0	0	0.39	0.92	0.01	0.01
2016-08-11 08:48:00.276651	890	11928	-9652	561	427	657	0	0	0	0.39	0.92	-0.00	0.01
2016-08-11 08:48:00.292948	1282	11386	-12236	628	-337	181	0	0	0	0.38	0.92	0.00	0.00
2016-08-11 08:48:00.309261	514	12640	-12504	-460	243	-385	0	0	0	0.39	0.92	0.01	0.01
2016-08-11 08:48:00.321683	66	12420	-10326	-558	-63	-435	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.338152	-38	12860	-10430	-143	84	-33	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.350450	176	12380	-9906	289	-8	256	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.366695	730	11810	-12366	701	-113	265	0	0	0	0.39	0.92	0.00	0.01
2016-08-11 08:48:00.379030	886	11810	-11560	-97	80	18	0	0	0	0.39	0.92	0.00	0.00
2016-08-11 08:48:00.395249	526	12140	-11176	-263	7	-248	0	0	0	0.39	0.92	0.00	0.00
2016-08-11 08:48:00.411498	164	12446	-10982	-254	54	-196	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.423882	260	12400	-10572	62	-1	32	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.440278	520	12156	-11274	305	-13	141	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.452804	-2336	14054	-9198	168	2916	829	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.468972	-3274	17814	862	2009	512	2325	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.485329	3440	9068	-21398	2544	-1594	1121	0	0	0	0.39	0.92	0.01	0.00
2016-08-11 08:48:00.497852	4466	10156	-9862	-2009	572	-400	0	0	0	0.39	0.92	0.01	0.01
2016-08-11 08:48:00.514073	580	7656	-18358	-2708	-752	-43	0	0	0	0.39	0.92	0.01	0.01
2016-08-11 08:48:00.530561	836	11842	-13394	-1599	-1092	-29	0	0	0	0.40	0.92	0.01	0.01
2016-08-11 08:48:00.546774	3202	9818	-13276	-2807	-703	-1241	0	0	0	0.40	0.92	0.01	0.00
2016-08-11 08:48:00.563178	676	12234	-10802	-5001	-196	-2367	0	0	0	0.40	0.92	0.01	0.01
2016-08-11 08:48:00.579464	2318	28556	-17578	-1487	193	-1777	0	0	0	0.40	0.92	0.01	0.01
2016-08-11 08:48:00.592088	1492	23610	-10594	-1008	1676	1066	0	0	0	0.40	0.92	0.01	0.01
2016-08-11 08:48:00.608388	208	9780	-5406	-484	1272	1968	0	0	0	0.39	0.92	0.01	0.01
2016-08-11 08:48:00.624587	438	10478	-7652	-746	946	915	0	0	0	0.39	0.92	0.01	0.02
2016-08-11 08:48:00.636955	1940	14488	-7644	-664	889	575	0	0	0	0.38	0.92	0.00	0.03
2016-08-11 08:48:00.653305	1980	16272	-8038	-793	847	881	0	0	0	0.37	0.93	-0.01	0.03
2016-08-11 08:48:00.669634	480	13646	-8814	-276	767	1278	0	0	0	0.36	0.93	-0.02	0.03
2016-08-11 08:48:00.682309	1356	9892	-7058	-103	845	1211	0	0	0	0.37	0.93	-0.02	0.03
2016-08-11 08:48:00.698460	1296	7388	-4188	-1	769	880	0	0	0	0.38	0.93	-0.01	0.03
2016-08-11 08:48:00.710714	1348	5322	-2974	74	335	476	0	0	0	0.39	0.92	-0.02	0.02
2016-08-11 08:48:00.727031	-316	3770	-2300	149	-67	-110	0	0	0	0.40	0.92	-0.02	0.02
2016-08-11 08:48:00.743270	174	5964	-2546	318	-655	-759	0	0	0	0.41	0.91	-0.02	0.01
2016-08-11 08:48:00.755880	1038	9036	-4634	297	-1124	-1304	0	0	0	0.42	0.91	-0.01	0.01
2016-08-11 08:48:00.772263	494	15508	-6026	385	-1501	-1648	0	0	0	0.44	0.90	-0.00	0.00
2016-08-11 08:48:00.788501	3208	25044	-14546	320	-1951	-1514	0	0	0	0.46	0.89	0.01	-0.01
2016-08-11 08:48:00.804825	2446	29964	-23400	152	-508	-300	0	0	0	0.46	0.89	0.02	-0.01
2016-08-11 08:48:00.821127	2658	26116	-16786	129	1046	816	0	0	0	0.47	0.88	0.02	0.00
2016-08-11 08:48:00.833806	4170	20700	-10238	-194	1483	1451	0	0	0	0.47	0.88	0.01	0.02
2016-08-11 08:48:00.849892	3640	16286	-8858	-408	1438	1740	0	0	0	0.48	0.88	0.01	0.03
2016-08-11 08:48:00.854044	FIFO overflow!
2016-08-11 08:48:00.870326	5014	13198	-7042	-675	1511	1895	0	0	0	0.49	0.87	-0.02	0.09
2016-08-11 08:48:00.886708	4760	9870	-4784	-635	1582	1921	0	0	0	0.49	0.87	-0.03	0.10
2016-08-11 08:48:00.899329	2734	5240	-1770	-374	1332	1699	0	0	0	0.49	0.86	-0.03	0.11
2016-08-11 08:48:00.915559	1164	846	-696	-90	637	1079	0	0	0	0.49	0.86	-0.04	0.12
2016-08-11 08:48:00.927818	-854	-2722	-62	44	101	85	0	0	0	0.49	0.86	-0.04	0.13
2016-08-11 08:48:00.944120	-1634	862	1242	385	-753	-1052	0	0	0	0.49	0.86	-0.05	0.14
2016-08-11 08:48:00.960452	-1300	5266	-2206	510	-1700	-1834	0	0	0	0.49	0.86	-0.05	0.14
2016-08-11 08:48:00.976873	-840	13496	-6964	561	-2203	-2343	0	0	0	0.49	0.86	-0.04	0.14
2016-08-11 08:48:00.993210	2100	23212	-13052	520	-2412	-2345	0	0	0	0.49	0.86	-0.04	0.13
2016-08-11 08:48:01.009573	4360	29424	-19588	389	-1914	-1685	0	0	0	0.49	0.86	-0.04	0.12
2016-08-11 08:48:01.022119	5652	29462	-19412	205	-216	-119	0	0	0	0.49	0.87	-0.03	0.10
2016-08-11 08:48:01.038303	5634	24640	-15076	-108	697	808	0	0	0	0.49	0.87	-0.03	0.08
2016-08-11 08:48:01.054663	4536	18674	-11576	-272	1162	1352	0	0	0	0.49	0.87	-0.02	0.07
2016-08-11 08:48:01.071014	3852	13378	-7738	-404	1422	1631	0	0	0	0.49	0.87	-0.02	0.05
2016-08-11 08:48:01.087325	2224	8002	-5022	-390	1330	1661	0	0	0	0.48	0.87	-0.01	0.04
2016-08-11 08:48:01.099825	966	2816	-2918	-250	1017	1284	0	0	0	0.48	0.88	-0.01	0.03
2016-08-11 08:48:01.116042	-118	-906	-812	-128	597	465	0	0	0	0.48	0.88	-0.01	0.03
2016-08-11 08:48:01.128417	-2418	544	932	67	-224	-577	0	0	0	0.48	0.88	-0.02	0.04
2016-08-11 08:48:01.144780	-616	8090	-4226	394	-1414	-1442	0	0	0	0.48	0.87	-0.02	0.05
2016-08-11 08:48:01.161126	3234	14920	-9088	429	-1501	-1752	0	0	0	0.48	0.87	-0.02	0.06
2016-08-11 08:48:01.177701	3646	22252	-10350	261	-1295	-1587	0	0	0	0.48	0.87	-0.03	0.07
2016-08-11 08:48:01.193970	6318	29358	-17856	-20	-1342	-998	0	0	0	0.49	0.87	-0.03	0.08
2016-08-11 08:48:01.210267	5056	28842	-19408	-132	452	375	0	0	0	0.49	0.87	-0.04	0.09
2016-08-11 08:48:01.226611	3330	22670	-13108	-327	1295	1339	0	0	0	0.49	0.87	-0.04	0.10
2016-08-11 08:48:01.239050	3534	14988	-9988	-522	1549	1848	0	0	0	0.49	0.87	-0.04	0.10
2016-08-11 08:48:01.255447	1798	7706	-5632	-482	1830	1899	0	0	0	0.49	0.86	-0.04	0.11
2016-08-11 08:48:01.271823	1066	1832	-1614	-387	1523	1533	0	0	0	0.49	0.87	-0.04	0.10
2016-08-11 08:48:01.284109	1070	-2122	232	-171	862	689	0	0	0	0.49	0.87	-0.04	0.10
2016-08-11 08:48:01.300441	-228	-2224	1322	122	18	-452	0	0	0	0.49	0.87	-0.03	0.09
2016-08-11 08:48:01.316714	-2632	3038	-164	420	-1064	-1602	0	0	0	0.49	0.87	-0.03	0.07
2016-08-11 08:48:01.333046	2580	12494	-6628	594	-1900	-2325	0	0	0	0.48	0.87	-0.02	0.06
2016-08-11 08:48:01.349473	3618	20170	-10458	455	-1641	-2290	0	0	0	0.48	0.87	-0.02	0.05
2016-08-11 08:48:01.365836	2504	25144	-13232	298	-1452	-1674	0	0	0	0.48	0.87	-0.02	0.04
2016-08-11 08:48:01.378311	1974	26322	-17900	318	-738	-667	0	0	0	0.48	0.87	-0.02	0.04
2016-08-11 08:48:01.394679	4958	24326	-15338	236	160	36	0	0	0	0.48	0.87	-0.02	0.04
2016-08-11 08:48:01.411004	8068	19340	-13342	-229	702	736	0	0	0	0.49	0.87	-0.02	0.05
2016-08-11 08:48:01.423512	1880	15648	-7388	-169	1396	1173	0	0	0	0.49	0.87	-0.03	0.06
2016-08-11 08:48:01.439829	3082	13774	-5710	-194	666	1154	0	0	0	0.49	0.87	-0.03	0.07
2016-08-11 08:48:01.456038	4646	10052	-9666	-376	317	843	0	0	0	0.49	0.87	-0.03	0.08
2016-08-11 08:48:01.472407	1878	9392	-6824	-463	800	530	0	0	0	0.49	0.86	-0.04	0.10
2016-08-11 08:48:01.484745	-56	10156	-2034	-242	828	335	0	0	0	0.49	0.86	-0.04	0.11
2016-08-11 08:48:01.501028	2488	9636	-650	-71	-202	-7	0	0	0	0.49	0.86	-0.04	0.12
2016-08-11 08:48:01.513578	1998	10790	-7006	-49	-962	-479	0	0	0	0.49	0.86	-0.05	0.12
2016-08-11 08:48:01.529817	2860	13212	-9584	-49	-818	-616	0	0	0	0.49	0.86	-0.04	0.12
2016-08-11 08:48:01.546242	1426	12440	-7324	-137	-662	-491	0	0	0	0.49	0.86	-0.04	0.12
2016-08-11 08:48:01.562498	1588	13768	-8328	109	-751	-621	0	0	0	0.49	0.86	-0.03	0.11
2016-08-11 08:48:01.566574	FIFO overflow!
2016-08-11 08:48:01.579205	3246	18236	-8956	268	-790	-561	0	0	0	0.49	0.87	-0.02	0.05
2016-08-11 08:48:01.595390	294	15470	-11362	216	-522	-77	0	0	0	0.49	0.87	-0.02	0.05
2016-08-11 08:48:01.612028	1770	13566	-9046	316	-234	-31	0	0	0	0.49	0.87	-0.02	0.04
2016-08-11 08:48:01.628093	-1204	12332	-11180	-211	-122	-118	0	0	0	0.49	0.87	-0.02	0.04
2016-08-11 08:48:01.640774	6404	12420	-7690	268	128	-407	0	0	0	0.49	0.87	-0.02	0.04
2016-08-11 08:48:01.656905	4540	12902	-6220	-1152	291	-667	0	0	0	0.49	0.87	-0.02	0.04
2016-08-11 08:48:01.673320	480	14014	-10686	-2003	788	-541	0	0	0	0.49	0.87	-0.02	0.04
2016-08-11 08:48:01.689508	-478	13002	168	-424	1568	534	0	0	0	0.49	0.87	-0.02	0.04
2016-08-11 08:48:01.706062	5030	17658	-6042	-1879	371	1285	0	0	0	0.50	0.87	-0.01	0.04
2016-08-11 08:48:01.718306	4026	8874	-10878	926	-250	432	0	0	0	0.50	0.86	-0.01	0.04
2016-08-11 08:48:01.734609	7078	9998	-6184	652	1266	-318	0	0	0	0.51	0.86	-0.01	0.05
2016-08-11 08:48:01.750928	4756	23518	-19850	2512	707	-293	0	0	0	0.51	0.86	-0.00	0.05
2016-08-11 08:48:01.763450	5026	16188	-5096	2741	1735	847	0	0	0	0.51	0.86	-0.00	0.06
2016-08-11 08:48:01.779796	1744	10714	-4752	2163	963	609	0	0	0	0.52	0.85	-0.01	0.07
2016-08-11 08:48:01.796022	1412	12754	-8708	1146	292	-526	0	0	0	0.52	0.85	-0.01	0.07
2016-08-11 08:48:01.812431	4380	16018	-8312	1005	-100	-645	0	0	0	0.51	0.86	-0.01	0.07
2016-08-11 08:48:01.824772	4400	16336	-8538	984	16	-10	0	0	0	0.51	0.86	-0.01	0.07
2016-08-11 08:48:01.841089	3460	13540	-9626	898	-98	358	0	0	0	0.50	0.86	-0.00	0.08
2016-08-11 08:48:01.857319	2832	11554	-10728	719	-81	162	0	0	0	0.48	0.87	0.00	0.09
2016-08-11 08:48:01.869871	2604	12190	-9324	530	-31	-27	0	0	0	0.47	0.88	0.00	0.10
2016-08-11 08:48:01.886042	1502	12984	-12038	395	-118	30	0	0	0	0.46	0.88	0.00	0.10
2016-08-11 08:48:01.898493	2758	13346	-10428	100	116	-35	0	0	0	0.46	0.88	0.00	0.11
2016-08-11 08:48:01.914803	3696	14110	-8470	-377	147	-48	0	0	0	0.45	0.89	0.01	0.10
2016-08-11 08:48:01.927218	2874	13540	-9880	-709	-64	41	0	0	0	0.45	0.89	0.01	0.10
2016-08-11 08:48:01.943376	2402	13002	-11812	-585	7	44	0	0	0	0.44	0.89	0.01	0.10
2016-08-11 08:48:01.959724	2566	12356	-9232	-473	296	94	0	0	0	0.44	0.89	0.01	0.10
2016-08-11 08:48:01.972275	2772	11414	-7624	-88	70	150	0	0	0	0.43	0.89	0.01	0.10
2016-08-11 08:48:01.988431	2230	10568	-8644	-28	-113	97	0	0	0	0.43	0.90	0.01	0.10
2016-08-11 08:48:02.000806	2682	10010	-8784	-38	-188	-191	0	0	0	0.43	0.90	0.01	0.10
2016-08-11 08:48:02.017144	3504	11094	-8116	-159	-285	-447	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.033451	4712	14178	-9068	-224	-389	-460	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.049870	4172	16120	-13340	-136	-362	-214	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.062363	3224	14954	-9864	273	277	-21	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.078656	2816	14204	-7374	174	279	51	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.090895	2102	12312	-7230	48	-96	55	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.107306	2354	12564	-9586	86	-340	-187	0	0	0	0.43	0.90	0.01	0.10
2016-08-11 08:48:02.119755	3186	13706	-9602	21	-346	-183	0	0	0	0.43	0.90	0.01	0.10
2016-08-11 08:48:02.136012	3172	13882	-10918	75	-316	6	0	0	0	0.43	0.90	0.01	0.10
2016-08-11 08:48:02.148468	2594	13148	-10776	68	-51	147	0	0	0	0.43	0.89	0.01	0.10
2016-08-11 08:48:02.164587	2666	12054	-8688	49	50	145	0	0	0	0.44	0.89	0.01	0.11
2016-08-11 08:48:02.177047	2624	12090	-7424	152	-166	30	0	0	0	0.44	0.89	0.01	0.11
2016-08-11 08:48:02.193355	3470	12630	-9190	149	-462	-64	0	0	0	0.44	0.89	0.01	0.11
2016-08-11 08:48:02.209603	3318	12590	-10666	102	-388	-63	0	0	0	0.44	0.89	0.01	0.11
2016-08-11 08:48:02.222145	2644	12868	-10224	231	-260	-27	0	0	0	0.44	0.89	0.01	0.10
2016-08-11 08:48:02.238491	2866	12796	-10610	52	-275	-68	0	0	0	0.44	0.89	0.01	0.10
2016-08-11 08:48:02.254722	3122	13546	-10796	13	-189	-132	0	0	0	0.44	0.89	0.01	0.10
2016-08-11 08:48:02.267168	3258	13394	-10752	52	-90	-13	0	0	0	0.44	0.89	0.01	0.10
2016-08-11 08:48:02.283461	2792	12934	-11428	83	-28	58	0	0	0	0.44	0.89	0.01	0.09
2016-08-11 08:48:02.295713	1546	12828	-12144	53	138	59	0	0	0	0.44	0.89	0.01	0.09
2016-08-11 08:48:02.312012	2036	13216	-10642	-13	374	27	0	0	0	0.44	0.89	0.02	0.10
2016-08-11 08:48:02.316225	FIFO overflow!
2016-08-11 08:48:02.328525	3180	13850	-9996	184	271	123	0	0	0	0.43	0.90	0.01	0.08
2016-08-11 08:48:02.344729	3024	12512	-11362	282	305	164	0	0	0	0.43	0.90	0.01	0.09
2016-08-11 08:48:02.361029	2154	11948	-10442	247	507	117	0	0	0	0.43	0.90	0.01	0.09
2016-08-11 08:48:02.373572	2812	11542	-8442	299	516	97	0	0	0	0.43	0.90	0.01	0.09
2016-08-11 08:48:02.389787	3230	11940	-8180	359	242	-7	0	0	0	0.42	0.90	0.01	0.09
2016-08-11 08:48:02.402124	3540	12848	-11810	271	0	-79	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.418486	3408	12942	-12976	314	211	-53	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.430966	3602	13624	-10374	440	602	95	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.447171	3694	13226	-8686	486	523	226	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.459615	3408	12180	-9350	501	303	188	0	0	0	0.42	0.90	0.01	0.10
2016-08-11 08:48:02.475980	3002	11754	-9000	398	258	70	0	0	0	0.41	0.90	0.02	0.10
2016-08-11 08:48:02.488338	2888	12724	-9232	367	76	66	0	0	0	0.41	0.90	0.02	0.11
2016-08-11 08:48:02.504671	4436	13578	-12170	298	-82	116	0	0	0	0.41	0.91	0.02	0.11
2016-08-11 08:48:02.520846	4472	13330	-10784	205	326	251	0	0	0	0.41	0.91	0.02	0.11
2016-08-11 08:48:02.533282	3454	12186	-7838	86	382	408	0	0	0	0.41	0.91	0.02	0.11
2016-08-11 08:48:02.545576	2900	10710	-9110	50	-97	317	0	0	0	0.40	0.91	0.02	0.11
2016-08-11 08:48:02.561914	2848	11212	-11012	49	-235	162	0	0	0	0.40	0.91	0.02	0.11
2016-08-11 08:48:02.578196	3688	12510	-11466	157	-113	84	0	0	0	0.40	0.91	0.02	0.11
2016-08-11 08:48:02.590716	4592	12758	-9588	387	18	268	0	0	0	0.40	0.91	0.02	0.11
2016-08-11 08:48:02.607099	4928	11934	-10176	510	-202	385	0	0	0	0.40	0.91	0.02	0.12
2016-08-11 08:48:02.623254	4962	11740	-12342	445	-256	309	0	0	0	0.40	0.91	0.01	0.12
2016-08-11 08:48:02.635701	6144	12460	-11736	291	13	260	0	0	0	0.40	0.91	0.01	0.12
2016-08-11 08:48:02.652061	4886	12402	-10764	190	85	324	0	0	0	0.40	0.91	0.01	0.12
2016-08-11 08:48:02.664317	3614	11404	-11646	133	21	383	0	0	0	0.40	0.91	0.01	0.12
2016-08-11 08:48:02.680667	3670	10134	-12692	129	147	329	0	0	0	0.40	0.91	0.01	0.12
2016-08-11 08:48:02.693130	4706	11446	-12608	120	558	90	0	0	0	0.40	0.91	0.01	0.12
2016-08-11 08:48:02.709415	4886	11634	-10818	149	811	174	0	0	0	0.39	0.91	0.01	0.12
2016-08-11 08:48:02.725647	4406	12234	-8354	35	686	399	0	0	0	0.39	0.91	0.01	0.12
2016-08-11 08:48:02.738171	5238	11214	-11272	-152	-115	254	0	0	0	0.39	0.91	0.00	0.12
2016-08-11 08:48:02.754321	5080	11682	-12330	10	93	74	0	0	0	0.39	0.91	0.00	0.12
2016-08-11 08:48:02.766843	4122	12162	-12078	190	467	192	0	0	0	0.38	0.91	0.00	0.12
2016-08-11 08:48:02.783179	3830	9578	-12372	729	690	349	0	0	0	0.38	0.92	0.00	0.12
2016-08-11 08:48:02.799358	4866	11606	-10920	906	808	134	0	0	0	0.38	0.92	-0.00	0.12
2016-08-11 08:48:02.811963	5078	12100	-8938	817	460	-33	0	0	0	0.38	0.92	-0.00	0.13
2016-08-11 08:48:02.828084	5100	11080	-8522	847	80	-34	0	0	0	0.38	0.92	-0.00	0.13
2016-08-11 08:48:02.844423	5542	11462	-10752	639	-492	-115	0	0	0	0.38	0.92	-0.01	0.13
2016-08-11 08:48:02.856915	4524	10830	-10674	-95	-1218	-385	0	0	0	0.38	0.92	-0.01	0.13
2016-08-11 08:48:02.873355	4650	12030	-15688	-131	-1303	-571	0	0	0	0.38	0.92	-0.01	0.13
2016-08-11 08:48:02.889587	4800	13006	-13526	-2	-429	-432	0	0	0	0.38	0.92	-0.00	0.14
2016-08-11 08:48:02.906269	5650	12970	-12536	-412	-389	-176	0	0	0	0.38	0.92	-0.00	0.14
2016-08-11 08:48:02.922299	5522	11398	-12020	-978	-641	-445	0	0	0	0.38	0.92	-0.00	0.15
2016-08-11 08:48:02.938813	5338	12620	-12978	-1065	-888	-754	0	0	0	0.38	0.91	-0.01	0.15
2016-08-11 08:48:02.955065	3924	14924	-16960	-905	-743	-649	0	0	0	0.38	0.91	-0.01	0.15
2016-08-11 08:48:02.971393	3978	14910	-14932	-756	-328	-588	0	0	0	0.38	0.91	-0.01	0.15
2016-08-11 08:48:02.984234	3084	13626	-12242	-936	-656	-796	0	0	0	0.38	0.91	-0.01	0.15
2016-08-11 08:48:03.004085	3188	16028	-18592	-1622	-1259	-1461	0	0	0	0.37	0.91	-0.01	0.15
2016-08-11 08:48:03.016701	2804	15850	-17970	-1648	-262	-837	0	0	0	0.37	0.92	-0.01	0.16
2016-08-11 08:48:03.032967	3578	9768	-14064	-1482	1277	318	0	0	0	0.36	0.92	-0.00	0.16
2016-08-11 08:48:03.049286	5174	4046	-7328	-2024	1480	-122	0	0	0	0.36	0.92	-0.00	0.16
2016-08-11 08:48:03.053443	FIFO overflow!
2016-08-11 08:48:03.069710	3114	4988	-7448	-3263	486	-1891	0	0	0	0.46	0.88	0.04	0.10
2016-08-11 08:48:03.086001	904	7680	-7914	-3490	726	-2427	0	0	0	0.48	0.87	0.05	0.10
2016-08-11 08:48:03.098539	396	10542	-8636	-3505	1400	-2334	0	0	0	0.50	0.86	0.06	0.10
2016-08-11 08:48:03.114786	1226	12126	-3964	-3107	1990	-2452	0	0	0	0.51	0.85	0.07	0.10
2016-08-11 08:48:03.131344	2290	14114	-2054	-3082	1784	-2540	0	0	0	0.53	0.84	0.08	0.10
2016-08-11 08:48:03.147676	-1648	16792	-126	-2963	1549	-2566	0	0	0	0.54	0.83	0.10	0.10
2016-08-11 08:48:03.163926	-3288	17178	766	-2783	590	-2255	0	0	0	0.56	0.82	0.11	0.11
2016-08-11 08:48:03.180314	-3914	14788	-4326	-3010	-206	-2586	0	0	0	0.57	0.80	0.13	0.11
2016-08-11 08:48:03.196636	-3968	17056	-1586	-2576	534	-2398	0	0	0	0.59	0.79	0.14	0.11
2016-08-11 08:48:03.209151	-1054	18018	-970	-1623	398	-1056	0	0	0	0.60	0.78	0.15	0.11
2016-08-11 08:48:03.225427	2390	11882	-3650	-1597	542	-839	0	0	0	0.61	0.77	0.16	0.10
2016-08-11 08:48:03.241838	-712	12246	2330	-2074	1132	-1532	0	0	0	0.63	0.75	0.17	0.09
2016-08-11 08:48:03.258077	-3400	10660	3198	-2113	258	-1659	0	0	0	0.64	0.74	0.18	0.09
2016-08-11 08:48:03.274658	-3250	8080	2696	-2466	-373	-2416	0	0	0	0.65	0.73	0.19	0.08
2016-08-11 08:48:03.287116	-6246	17578	6138	-2315	-1463	-3358	0	0	0	0.66	0.72	0.20	0.08
2016-08-11 08:48:03.303312	-3988	12366	-2418	-1858	-1674	-2493	0	0	0	0.66	0.72	0.20	0.08
2016-08-11 08:48:03.320010	-5150	18598	-1608	-1139	-932	-2485	0	0	0	0.67	0.71	0.20	0.09
2016-08-11 08:48:03.336070	-7644	12260	4986	-1143	-359	-2102	0	0	0	0.68	0.70	0.21	0.09
2016-08-11 08:48:03.352588	-7956	10670	5954	-1032	-978	-2426	0	0	0	0.68	0.69	0.22	0.09
2016-08-11 08:48:03.368749	-7996	14530	-2296	-218	-1048	-2587	0	0	0	0.69	0.68	0.22	0.08
2016-08-11 08:48:03.385020	-5880	20130	2220	45	73	-1860	0	0	0	0.70	0.67	0.23	0.08
2016-08-11 08:48:03.397554	-7984	21952	5584	159	157	-875	0	0	0	0.71	0.65	0.24	0.07
2016-08-11 08:48:03.413880	-8158	16718	5040	162	-42	-118	0	0	0	0.73	0.64	0.24	0.05
2016-08-11 08:48:03.430070	-7460	11514	6734	62	-377	-108	0	0	0	0.74	0.63	0.24	0.04
2016-08-11 08:48:03.442502	-6826	10772	4798	163	-764	-418	0	0	0	0.74	0.62	0.25	0.03
2016-08-11 08:48:03.458919	-7342	11340	4622	231	-660	-350	0	0	0	0.75	0.61	0.25	0.01
2016-08-11 08:48:03.475133	-9200	9242	8302	165	-755	-253	0	0	0	0.75	0.61	0.26	0.00
2016-08-11 08:48:03.487964	-8440	10320	3194	33	-1360	-662	0	0	0	0.76	0.60	0.26	-0.00
